window_index,region_start,region_end_exclusive,source_start,source_end_exclusive,base_count,sum_bits,mean_bpb,model,plot_window_bases
177,177000000,178000000,177000000,178000000,1000000,1682099.352490902,1.682099352490902,megabyte1,1000000
178,178000000,179000000,178000000,179000000,1000000,1689466.346124649,1.689466346124649,megabyte1,1000000
179,179000000,180000000,179000000,180000000,1000000,1705439.4345076084,1.7054394345076085,megabyte1,1000000
180,180000000,181000000,180000000,181000000,1000000,1740051.9753341675,1.7400519753341674,megabyte1,1000000
181,181000000,182000000,181000000,182000000,1000000,1706430.0664453506,1.7064300664453507,megabyte1,1000000
182,182000000,183000000,182000000,183000000,1000000,1678853.2443990707,1.6788532443990707,megabyte1,1000000
183,183000000,184000000,183000000,184000000,1000000,1651752.7416963577,1.6517527416963578,megabyte1,1000000
184,184000000,185000000,184000000,185000000,1000000,1642479.883852005,1.642479883852005,megabyte1,1000000
185,185000000,186000000,185000000,186000000,1000000,1682015.8121623993,1.6820158121623994,megabyte1,1000000
186,186000000,187000000,186000000,187000000,1000000,1696987.6608543396,1.6969876608543395,megabyte1,1000000
187,187000000,188000000,187000000,188000000,1000000,1588756.4365739822,1.5887564365739821,megabyte1,1000000
188,188000000,189000000,188000000,189000000,1000000,1653085.1097221375,1.6530851097221375,megabyte1,1000000
189,189000000,189752667,189000000,189752667,752667,1277592.7573833466,1.6974209808366072,megabyte1,1000000
0,0,1000000,0,1000000,1000000,1589518.4868354797,1.5895184868354797,geco22,1000000
1,1000000,2000000,1000000,2000000,1000000,1708001.1086654663,1.7080011086654663,geco22,1000000
2,2000000,3000000,2000000,3000000,1000000,1668401.8768577576,1.6684018768577575,geco22,1000000
3,3000000,4000000,3000000,4000000,1000000,1747893.790096283,1.747893790096283,geco22,1000000
4,4000000,5000000,4000000,5000000,1000000,1703093.5215301514,1.7030935215301515,geco22,1000000
5,5000000,6000000,5000000,6000000,1000000,1706502.1294784546,1.7065021294784546,geco22,1000000
6,6000000,7000000,6000000,7000000,1000000,1746171.3742523193,1.7461713742523193,geco22,1000000
7,7000000,8000000,7000000,8000000,1000000,1776225.3943061829,1.7762253943061828,geco22,1000000
8,8000000,9000000,8000000,9000000,1000000,1643538.720331192,1.643538720331192,geco22,1000000
9,9000000,10000000,9000000,10000000,1000000,1130988.4856529236,1.1309884856529235,geco22,1000000
10,10000000,11000000,10000000,11000000,1000000,1775201.0785980225,1.7752010785980226,geco22,1000000
11,11000000,12000000,11000000,12000000,1000000,1723669.455230713,1.7236694552307128,geco22,1000000
12,12000000,13000000,12000000,13000000,1000000,1714790.9058990479,1.7147909058990478,geco22,1000000
13,13000000,14000000,13000000,14000000,1000000,1740611.3795700073,1.7406113795700073,geco22,1000000
14,14000000,15000000,14000000,15000000,1000000,1732344.943403244,1.732344943403244,geco22,1000000
15,15000000,16000000,15000000,16000000,1000000,1720724.8671417236,1.7207248671417237,geco22,1000000
16,16000000,17000000,16000000,17000000,1000000,1744771.9857559204,1.7447719857559205,geco22,1000000
17,17000000,18000000,17000000,18000000,1000000,1707831.029712677,1.707831029712677,geco22,1000000
18,18000000,19000000,18000000,19000000,1000000,1705703.0080184937,1.7057030080184936,geco22,1000000
19,19000000,20000000,19000000,20000000,1000000,1717588.8529434204,1.7175888529434205,geco22,1000000
20,20000000,21000000,20000000,21000000,1000000,1743505.1597576141,1.743505159757614,geco22,1000000
21,21000000,22000000,21000000,22000000,1000000,1726041.646741867,1.726041646741867,geco22,1000000
22,22000000,23000000,22000000,23000000,1000000,1712860.340730667,1.712860340730667,geco22,1000000
23,23000000,24000000,23000000,24000000,1000000,1767140.1823158264,1.7671401823158264,geco22,1000000
24,24000000,25000000,24000000,25000000,1000000,1747478.4570541382,1.7474784570541382,geco22,1000000
25,25000000,26000000,25000000,26000000,1000000,1667508.0209732056,1.6675080209732056,geco22,1000000
26,26000000,27000000,26000000,27000000,1000000,1662404.3784065247,1.6624043784065246,geco22,1000000
27,27000000,28000000,27000000,28000000,1000000,1741511.7392082214,1.7415117392082213,geco22,1000000
28,28000000,29000000,28000000,29000000,1000000,1741243.5011940002,1.7412435011940002,geco22,1000000
29,29000000,30000000,29000000,30000000,1000000,1717630.838590622,1.717630838590622,geco22,1000000
30,30000000,31000000,30000000,31000000,1000000,1758419.5114536285,1.7584195114536285,geco22,1000000
31,31000000,32000000,31000000,32000000,1000000,1737730.5625190735,1.7377305625190735,geco22,1000000
32,32000000,33000000,32000000,33000000,1000000,1734481.9413928986,1.7344819413928985,geco22,1000000
33,33000000,34000000,33000000,34000000,1000000,1732980.4560012817,1.7329804560012818,geco22,1000000
34,34000000,35000000,34000000,35000000,1000000,1727269.9778900146,1.7272699778900147,geco22,1000000
35,35000000,36000000,35000000,36000000,1000000,1710244.5030021667,1.7102445030021667,geco22,1000000
36,36000000,37000000,36000000,37000000,1000000,1694276.335187912,1.694276335187912,geco22,1000000
37,37000000,38000000,37000000,38000000,1000000,1683118.1176395416,1.6831181176395416,geco22,1000000
38,38000000,39000000,38000000,39000000,1000000,1668028.6493034363,1.6680286493034362,geco22,1000000
39,39000000,40000000,39000000,40000000,1000000,1491934.5594444275,1.4919345594444275,geco22,1000000
40,40000000,41000000,40000000,41000000,1000000,1599718.3509368896,1.5997183509368897,geco22,1000000
41,41000000,42000000,41000000,42000000,1000000,1695866.589586258,1.695866589586258,geco22,1000000
42,42000000,43000000,42000000,43000000,1000000,1682783.667421341,1.682783667421341,geco22,1000000
43,43000000,44000000,43000000,44000000,1000000,1658471.414527893,1.6584714145278932,geco22,1000000
44,44000000,45000000,44000000,45000000,1000000,1683531.5960731506,1.6835315960731507,geco22,1000000
45,45000000,46000000,45000000,46000000,1000000,1669051.7710475922,1.669051771047592,geco22,1000000
46,46000000,47000000,46000000,47000000,1000000,1681864.9004135132,1.681864900413513,geco22,1000000
47,47000000,48000000,47000000,48000000,1000000,1692926.508480072,1.692926508480072,geco22,1000000
48,48000000,49000000,48000000,49000000,1000000,1593218.5486164093,1.5932185486164092,geco22,1000000
49,49000000,50000000,49000000,50000000,1000000,487722.29466724396,0.487722294667244,geco22,1000000
50,50000000,51000000,50000000,51000000,1000000,176946.73192119598,0.17694673192119598,geco22,1000000
51,51000000,52000000,51000000,52000000,1000000,952532.739985466,0.952532739985466,geco22,1000000
52,52000000,53000000,52000000,53000000,1000000,1542122.073343277,1.542122073343277,geco22,1000000
53,53000000,54000000,53000000,54000000,1000000,1622155.2709007263,1.6221552709007263,geco22,1000000
54,54000000,55000000,54000000,55000000,1000000,1670346.2764091492,1.6703462764091492,geco22,1000000
55,55000000,56000000,55000000,56000000,1000000,1634620.0941085815,1.6346200941085816,geco22,1000000
56,56000000,57000000,56000000,57000000,1000000,1586265.0939388275,1.5862650939388274,geco22,1000000
57,57000000,58000000,57000000,58000000,1000000,1615582.6495933533,1.6155826495933532,geco22,1000000
58,58000000,59000000,58000000,59000000,1000000,1650195.936876297,1.650195936876297,geco22,1000000
59,59000000,60000000,59000000,60000000,1000000,1637974.5478725433,1.6379745478725434,geco22,1000000
60,60000000,61000000,60000000,61000000,1000000,1676023.7504425049,1.6760237504425048,geco22,1000000
61,61000000,62000000,61000000,62000000,1000000,1682495.421049118,1.682495421049118,geco22,1000000
62,62000000,63000000,62000000,63000000,1000000,1608764.9616031647,1.6087649616031647,geco22,1000000
63,63000000,64000000,63000000,64000000,1000000,1667958.060382843,1.667958060382843,geco22,1000000
64,64000000,65000000,64000000,65000000,1000000,1658864.1815052032,1.6588641815052032,geco22,1000000
65,65000000,66000000,65000000,66000000,1000000,1666045.2109889984,1.6660452109889985,geco22,1000000
66,66000000,67000000,66000000,67000000,1000000,1639346.0870780945,1.6393460870780945,geco22,1000000
67,67000000,68000000,67000000,68000000,1000000,1641608.1570148468,1.6416081570148469,geco22,1000000
68,68000000,69000000,68000000,69000000,1000000,1293255.3582763672,1.2932553582763673,geco22,1000000
69,69000000,70000000,69000000,70000000,1000000,1573022.9846916199,1.57302298469162,geco22,1000000
70,70000000,71000000,70000000,71000000,1000000,1557942.7170696259,1.5579427170696258,geco22,1000000
71,71000000,72000000,71000000,72000000,1000000,1642061.7446460724,1.6420617446460724,geco22,1000000
72,72000000,73000000,72000000,73000000,1000000,1581182.670282364,1.581182670282364,geco22,1000000
73,73000000,74000000,73000000,74000000,1000000,1674072.238166809,1.6740722381668092,geco22,1000000
74,74000000,75000000,74000000,75000000,1000000,1606182.439174652,1.6061824391746522,geco22,1000000
75,75000000,76000000,75000000,76000000,1000000,1599549.0748195648,1.5995490748195649,geco22,1000000
76,76000000,77000000,76000000,77000000,1000000,1687531.8820381165,1.6875318820381164,geco22,1000000
77,77000000,78000000,77000000,78000000,1000000,1619463.3679981232,1.6194633679981232,geco22,1000000
78,78000000,79000000,78000000,79000000,1000000,1691472.3321590424,1.6914723321590424,geco22,1000000
79,79000000,80000000,79000000,80000000,1000000,1687071.7018928528,1.6870717018928527,geco22,1000000
80,80000000,81000000,80000000,81000000,1000000,1656921.8194732666,1.6569218194732667,geco22,1000000
81,81000000,82000000,81000000,82000000,1000000,1628956.431596756,1.628956431596756,geco22,1000000
82,82000000,83000000,82000000,83000000,1000000,1596679.112482071,1.596679112482071,geco22,1000000
83,83000000,84000000,83000000,84000000,1000000,1671057.1436805725,1.6710571436805726,geco22,1000000
84,84000000,85000000,84000000,85000000,1000000,1649965.1171894073,1.6499651171894074,geco22,1000000
85,85000000,86000000,85000000,86000000,1000000,1664439.2148208618,1.6644392148208618,geco22,1000000
86,86000000,87000000,86000000,87000000,1000000,1598621.3197860718,1.5986213197860717,geco22,1000000
87,87000000,88000000,87000000,88000000,1000000,1580168.1185092926,1.5801681185092926,geco22,1000000
88,88000000,89000000,88000000,89000000,1000000,1657784.1214675903,1.6577841214675904,geco22,1000000
89,89000000,90000000,89000000,90000000,1000000,1692346.1793785095,1.6923461793785095,geco22,1000000
